Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[18]    14.0    0.01    0.06  600048         std::_Rb_tree_iterator<int> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_<int const&, std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, int const&, std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node&) [18]
                0.00    0.03  600048/600048      std::_Rb_tree_node<int>* std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node::operator()<int const&>(int const&) const [32]
                0.03    0.00  500272/1546354     std::less<int>::operator()(int const&, int const&) const [15]
                0.00    0.00  500272/500282      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key(std::_Rb_tree_node_base const*) [52]
                0.00    0.00  500272/2646674     std::_Identity<int>::operator()(int const&) const [43]
                0.00    0.00  600048/1200106     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_end() [86]
                0.00    0.00  600048/4200369     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [82]
                0.00    0.00  600048/600078      std::_Rb_tree_iterator<int>::_Rb_tree_iterator(std::_Rb_tree_node_base*) [99]
-----------------------------------------------
                0.00    0.07       6/6           main [1]
[19]    13.7    0.00    0.07       6         Graph::~Graph() [19]
                0.00    0.07       6/8           std::vector<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::~vector() [12]
-----------------------------------------------
                0.00    0.06  300006/300006      Graph::generateRandomEdges(int, unsigned int) [2]
[20]    11.8    0.00    0.06  300006         std::_Rb_tree_const_iterator<int> std::find<std::_Rb_tree_const_iterator<int>, int>(std::_Rb_tree_const_iterator<int>, std::_Rb_tree_const_iterator<int>, int const&) [20]
                0.00    0.06  300006/300006      std::_Rb_tree_const_iterator<int> std::__find_if<std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const> >(std::_Rb_tree_const_iterator<int>, std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const>) [21]
                0.00    0.00  300006/300006      __gnu_cxx::__ops::_Iter_equals_val<int const> __gnu_cxx::__ops::__iter_equals_val<int const>(int const&) [113]
-----------------------------------------------
                0.00    0.06  300006/300006      std::_Rb_tree_const_iterator<int> std::find<std::_Rb_tree_const_iterator<int>, int>(std::_Rb_tree_const_iterator<int>, std::_Rb_tree_const_iterator<int>, int const&) [20]
[21]    11.8    0.00    0.06  300006         std::_Rb_tree_const_iterator<int> std::__find_if<std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const> >(std::_Rb_tree_const_iterator<int>, std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const>) [21]
                0.00    0.06  300006/300006      std::_Rb_tree_const_iterator<int> std::__find_if<std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const> >(std::_Rb_tree_const_iterator<int>, std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const>, std::input_iterator_tag) [22]
                0.00    0.00  300006/300006      std::iterator_traits<std::_Rb_tree_const_iterator<int> >::iterator_category std::__iterator_category<std::_Rb_tree_const_iterator<int> >(std::_Rb_tree_const_iterator<int> const&) [114]
-----------------------------------------------
                0.00    0.06  300006/300006      std::_Rb_tree_const_iterator<int> std::__find_if<std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const> >(std::_Rb_tree_const_iterator<int>, std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const>) [21]
[22]    11.8    0.00    0.06  300006         std::_Rb_tree_const_iterator<int> std::__find_if<std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const> >(std::_Rb_tree_const_iterator<int>, std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const>, std::input_iterator_tag) [22]
                0.05    0.00  900405/900405      bool __gnu_cxx::__ops::_Iter_equals_val<int const>::operator()<std::_Rb_tree_const_iterator<int> >(std::_Rb_tree_const_iterator<int>) [23]
                0.00    0.00  900399/2100453     std::_Rb_tree_const_iterator<int>::operator++() [44]
                0.00    0.00 1200405/2600226     std::operator!=(std::_Rb_tree_const_iterator<int> const&, std::_Rb_tree_const_iterator<int> const&) [83]
-----------------------------------------------
                0.05    0.00  900405/900405      std::_Rb_tree_const_iterator<int> std::__find_if<std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const> >(std::_Rb_tree_const_iterator<int>, std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const>, std::input_iterator_tag) [22]
[23]    11.0    0.05    0.00  900405         bool __gnu_cxx::__ops::_Iter_equals_val<int const>::operator()<std::_Rb_tree_const_iterator<int> >(std::_Rb_tree_const_iterator<int>) [23]
                0.00    0.00  900405/2100454     std::_Rb_tree_const_iterator<int>::operator*() const [41]
-----------------------------------------------
                0.05    0.00  499788/499788      std::multiset<int, std::less<int>, std::allocator<int> >::begin() const [25]
[24]    10.4    0.05    0.00  499788         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::begin() const [24]
                0.00    0.00  499788/1299577     std::_Rb_tree_const_iterator<int>::_Rb_tree_const_iterator(std::_Rb_tree_node_base const*) [51]
-----------------------------------------------
                0.00    0.00      15/499788      Graph::findEulerCircuit() [17]
                0.00    0.01   99767/499788      Graph::DFS(int, std::vector<bool, std::allocator<bool> >&) [29]
                0.00    0.01  100000/499788      Graph::show() [26]
                0.00    0.03  300006/499788      Graph::generateRandomEdges(int, unsigned int) [2]
[25]    10.4    0.00    0.05  499788         std::multiset<int, std::less<int>, std::allocator<int> >::begin() const [25]
                0.05    0.00  499788/499788      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::begin() const [24]
-----------------------------------------------
                0.03    0.02       1/1           main [1]
[26]     9.4    0.03    0.02       1         Graph::show() [26]
                0.00    0.01  100000/499788      std::multiset<int, std::less<int>, std::allocator<int> >::begin() const [25]
                0.00    0.00  600000/2100454     std::_Rb_tree_const_iterator<int>::operator*() const [41]
                0.00    0.00  600000/2100453     std::_Rb_tree_const_iterator<int>::operator++() [44]
                0.00    0.00  100000/799789      std::multiset<int, std::less<int>, std::allocator<int> >::end() const [56]
                0.00    0.00  700000/2600226     std::operator!=(std::_Rb_tree_const_iterator<int> const&, std::_Rb_tree_const_iterator<int> const&) [83]
                0.00    0.00  100000/1745202     std::vector<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::operator[](unsigned long) [85]
-----------------------------------------------
                0.00    0.05       6/6           Graph::hasEulerCircuit() [28]
[27]     9.4    0.00    0.05       6         Graph::isConnected() [27]
                0.02    0.03       5/5           Graph::DFS(int, std::vector<bool, std::allocator<bool> >&) [29]
                0.00    0.00   45181/645215      std::_Bit_reference::operator bool() const [47]
                0.00    0.00   45303/45321       std::multiset<int, std::less<int>, std::allocator<int> >::empty() const [130]
                0.00    0.00   45303/1745202     std::vector<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::operator[](unsigned long) [85]
                0.00    0.00   45181/744982      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [98]
                0.00    0.00       6/6           std::allocator<bool>::allocator() [233]
                0.00    0.00       6/6           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [254]
                0.00    0.00       6/6           std::allocator<bool>::~allocator() [234]
                0.00    0.00       6/6           std::vector<bool, std::allocator<bool> >::~vector() [255]
-----------------------------------------------
                0.00    0.05       6/6           Graph::findEulerCircuit() [17]
[28]     9.4    0.00    0.05       6         Graph::hasEulerCircuit() [28]
                0.00    0.05       6/6           Graph::isConnected() [27]
                0.00    0.00      13/1745202     std::vector<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::operator[](unsigned long) [85]
                0.00    0.00      13/13          std::multiset<int, std::less<int>, std::allocator<int> >::size() const [159]
-----------------------------------------------
                               99762             Graph::DFS(int, std::vector<bool, std::allocator<bool> >&) [29]
                0.02    0.03       5/5           Graph::isConnected() [27]
[29]     9.2    0.02    0.03       5+99762   Graph::DFS(int, std::vector<bool, std::allocator<bool> >&) [29]
                0.00    0.01   99767/499788      std::multiset<int, std::less<int>, std::allocator<int> >::begin() const [25]
                0.01    0.00  600034/645215      std::_Bit_reference::operator bool() const [47]
                0.00    0.00  600034/2100454     std::_Rb_tree_const_iterator<int>::operator*() const [41]
                0.00    0.00  600034/2100453     std::_Rb_tree_const_iterator<int>::operator++() [44]
                0.00    0.00   99767/799789      std::multiset<int, std::less<int>, std::allocator<int> >::end() const [56]
                0.00    0.00  699801/744982      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [98]
                0.00    0.00  699801/2600226     std::operator!=(std::_Rb_tree_const_iterator<int> const&, std::_Rb_tree_const_iterator<int> const&) [83]
                0.00    0.00   99767/99767       std::_Bit_reference::operator=(bool) [128]
                0.00    0.00   99767/1745202     std::vector<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::operator[](unsigned long) [85]
                               99762             Graph::DFS(int, std::vector<bool, std::allocator<bool> >&) [29]
-----------------------------------------------
                0.00    0.00      10/600048      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase_aux(std::_Rb_tree_const_iterator<int>) [69]
                0.00    0.03  600038/600048      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) [16]
[30]     6.0    0.00    0.03  600048         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_drop_node(std::_Rb_tree_node<int>*) [30]
                0.02    0.01  600048/600048      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_destroy_node(std::_Rb_tree_node<int>*) [31]
                0.00    0.00  600048/600048      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_put_node(std::_Rb_tree_node<int>*) [109]
-----------------------------------------------
                0.02    0.01  600048/600048      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_drop_node(std::_Rb_tree_node<int>*) [30]
[31]     6.0    0.02    0.01  600048         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_destroy_node(std::_Rb_tree_node<int>*) [31]
                0.01    0.01  600048/1200096     std::_Rb_tree_node<int>::_M_valptr() [36]
                0.00    0.00  600048/600048      void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::destroy<int>(std::allocator<std::_Rb_tree_node<int> >&, int*) [106]
                0.00    0.00  600048/2400192     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator() [84]
-----------------------------------------------
                0.00    0.03  600048/600048      std::_Rb_tree_iterator<int> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_<int const&, std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, int const&, std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node&) [18]
[32]     5.8    0.00    0.03  600048         std::_Rb_tree_node<int>* std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node::operator()<int const&>(int const&) const [32]
                0.00    0.03  600048/600048      std::_Rb_tree_node<int>* std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_create_node<int const&>(int const&) [33]
                0.00    0.00  600048/4200369     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [82]
-----------------------------------------------
                0.00    0.03  600048/600048      std::_Rb_tree_node<int>* std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node::operator()<int const&>(int const&) const [32]
[33]     5.8    0.00    0.03  600048         std::_Rb_tree_node<int>* std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_create_node<int const&>(int const&) [33]
                0.00    0.02  600048/600048      void std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_construct_node<int const&>(std::_Rb_tree_node<int>*, int const&) [39]
                0.00    0.01  600048/600048      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_node() [49]
                0.00    0.00  600048/4200369     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [82]
-----------------------------------------------
                0.01    0.01 3646808/3646808     std::_Rb_tree_node<int>::_M_valptr() const [35]
[34]     4.0    0.01    0.01 3646808         __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [34]
                0.01    0.00 3646808/3646808     __gnu_cxx::__aligned_membuf<int>::_M_addr() const [42]
-----------------------------------------------
                0.00    0.01 1546354/3646808     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key(std::_Rb_tree_node<int> const*) [40]
                0.00    0.01 2100454/3646808     std::_Rb_tree_const_iterator<int>::operator*() const [41]
[35]     4.0    0.00    0.02 3646808         std::_Rb_tree_node<int>::_M_valptr() const [35]
                0.01    0.01 3646808/3646808     __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [34]
-----------------------------------------------
                0.01    0.01  600048/1200096     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_destroy_node(std::_Rb_tree_node<int>*) [31]
                0.01    0.01  600048/1200096     void std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_construct_node<int const&>(std::_Rb_tree_node<int>*, int const&) [39]
[36]     4.0    0.01    0.01 1200096         std::_Rb_tree_node<int>::_M_valptr() [36]
                0.01    0.00 1200096/1200096     __gnu_cxx::__aligned_membuf<int>::_M_ptr() [46]
-----------------------------------------------
                0.02    0.00  700093/700093      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_begin() [38]
[37]     4.0    0.02    0.00  700093         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_mbegin() const [37]
-----------------------------------------------
                0.00    0.00      10/700093      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::find(int const&) [64]
                0.00    0.00  100035/700093      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree() [8]
                0.00    0.02  600048/700093      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_equal_pos(int const&) [6]
[38]     4.0    0.00    0.02  700093         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_begin() [38]
                0.02    0.00  700093/700093      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_mbegin() const [37]
-----------------------------------------------
                0.00    0.02  600048/600048      std::_Rb_tree_node<int>* std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_create_node<int const&>(int const&) [33]
[39]     3.8    0.00    0.02  600048         void std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_construct_node<int const&>(std::_Rb_tree_node<int>*, int const&) [39]
                0.01    0.01  600048/1200096     std::_Rb_tree_node<int>::_M_valptr() [36]
                0.00    0.00  600048/1300145     operator new(unsigned long, void*) [45]
                0.00    0.00  600048/600048      void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::construct<int, int const&>(std::allocator<std::_Rb_tree_node<int> >&, int*, int const&) [54]
                0.00    0.00  600048/4200369     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [82]
                0.00    0.00  600048/2400192     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator() [84]
-----------------------------------------------
                0.00    0.00      11/1546354     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_lower_bound(std::_Rb_tree_node<int>*, std::_Rb_tree_node_base*, int const&) [66]
                0.00    0.00  500282/1546354     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key(std::_Rb_tree_node_base const*) [52]
                0.00    0.01 1046061/1546354     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_equal_pos(int const&) [6]
[40]     2.9    0.00    0.01 1546354         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key(std::_Rb_tree_node<int> const*) [40]
                0.00    0.01 1546354/3646808     std::_Rb_tree_node<int>::_M_valptr() const [35]
                0.01    0.00 1546354/2646674     std::_Identity<int>::operator()(int const&) const [43]
-----------------------------------------------
                0.00    0.00      15/2100454     Graph::findEulerCircuit() [17]
                0.00    0.00  600000/2100454     Graph::show() [26]
                0.00    0.00  600034/2100454     Graph::DFS(int, std::vector<bool, std::allocator<bool> >&) [29]
                0.00    0.00  900405/2100454     bool __gnu_cxx::__ops::_Iter_equals_val<int const>::operator()<std::_Rb_tree_const_iterator<int> >(std::_Rb_tree_const_iterator<int>) [23]
[41]     2.3    0.00    0.01 2100454         std::_Rb_tree_const_iterator<int>::operator*() const [41]
                0.00    0.01 2100454/3646808     std::_Rb_tree_node<int>::_M_valptr() const [35]
-----------------------------------------------
                0.01    0.00 3646808/3646808     __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [34]
[42]     2.0    0.01    0.00 3646808         __gnu_cxx::__aligned_membuf<int>::_M_addr() const [42]
-----------------------------------------------
                0.00    0.00  500272/2646674     std::_Rb_tree_iterator<int> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_<int const&, std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, int const&, std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node&) [18]
                0.00    0.00  600048/2646674     std::_Rb_tree_iterator<int> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_equal<int const&>(int const&) [3]
                0.01    0.00 1546354/2646674     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key(std::_Rb_tree_node<int> const*) [40]
[43]     2.0    0.01    0.00 2646674         std::_Identity<int>::operator()(int const&) const [43]
-----------------------------------------------
                0.00    0.00      10/2100453     Graph::findEulerCircuit() [17]
                0.00    0.00      10/2100453     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::erase[abi:cxx11](std::_Rb_tree_const_iterator<int>) [67]
                0.00    0.00  600000/2100453     Graph::show() [26]
                0.00    0.00  600034/2100453     Graph::DFS(int, std::vector<bool, std::allocator<bool> >&) [29]
                0.00    0.00  900399/2100453     std::_Rb_tree_const_iterator<int> std::__find_if<std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const> >(std::_Rb_tree_const_iterator<int>, std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const>, std::input_iterator_tag) [22]
[44]     2.0    0.01    0.00 2100453         std::_Rb_tree_const_iterator<int>::operator++() [44]
-----------------------------------------------
                0.00    0.00      14/1300145     void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [70]
                0.00    0.00  100035/1300145     void std::_Construct<std::multiset<int, std::less<int>, std::allocator<int> >>(std::multiset<int, std::less<int>, std::allocator<int> >*) [57]
                0.00    0.00  600048/1300145     void std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_construct_node<int const&>(std::_Rb_tree_node<int>*, int const&) [39]
                0.00    0.00  600048/1300145     void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::construct<int, int const&>(int*, int const&) [53]
[45]     2.0    0.01    0.00 1300145         operator new(unsigned long, void*) [45]
-----------------------------------------------
                0.01    0.00 1200096/1200096     std::_Rb_tree_node<int>::_M_valptr() [36]
[46]     2.0    0.01    0.00 1200096         __gnu_cxx::__aligned_membuf<int>::_M_ptr() [46]
                0.00    0.00 1200096/1200096     __gnu_cxx::__aligned_membuf<int>::_M_addr() [87]
-----------------------------------------------
                0.00    0.00   45181/645215      Graph::isConnected() [27]
                0.01    0.00  600034/645215      Graph::DFS(int, std::vector<bool, std::allocator<bool> >&) [29]
[47]     2.0    0.01    0.00  645215         std::_Bit_reference::operator bool() const [47]
-----------------------------------------------
                0.01    0.00  600048/600048      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_node() [49]
[48]     2.0    0.01    0.00  600048         std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::allocate(std::allocator<std::_Rb_tree_node<int> >&, unsigned long) [48]
                0.00    0.00  600048/600048      __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::allocate(unsigned long, void const*) [103]
-----------------------------------------------
                0.00    0.01  600048/600048      std::_Rb_tree_node<int>* std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_create_node<int const&>(int const&) [33]
[49]     2.0    0.00    0.01  600048         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_node() [49]
                0.01    0.00  600048/600048      std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::allocate(std::allocator<std::_Rb_tree_node<int> >&, unsigned long) [48]
                0.00    0.00  600048/2400192     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator() [84]
-----------------------------------------------
                                                 <spontaneous>
[50]     2.0    0.01    0.00                 _init [50]
-----------------------------------------------
                0.00    0.00  499788/1299577     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::begin() const [24]
                0.00    0.00  799789/1299577     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::end() const [55]
[51]     1.0    0.01    0.00 1299577         std::_Rb_tree_const_iterator<int>::_Rb_tree_const_iterator(std::_Rb_tree_node_base const*) [51]
-----------------------------------------------
                0.00    0.00      10/500282      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::find(int const&) [64]
                0.00    0.00  500272/500282      std::_Rb_tree_iterator<int> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_<int const&, std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, int const&, std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node&) [18]
[52]     0.9    0.00    0.00  500282         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key(std::_Rb_tree_node_base const*) [52]
                0.00    0.00  500282/1546354     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key(std::_Rb_tree_node<int> const*) [40]
-----------------------------------------------
                0.00    0.00  600048/600048      void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::construct<int, int const&>(std::allocator<std::_Rb_tree_node<int> >&, int*, int const&) [54]
[53]     0.9    0.00    0.00  600048         void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::construct<int, int const&>(int*, int const&) [53]
                0.00    0.00  600048/1300145     operator new(unsigned long, void*) [45]
                0.00    0.00  600048/4200369     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [82]
-----------------------------------------------
                0.00    0.00  600048/600048      void std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_construct_node<int const&>(std::_Rb_tree_node<int>*, int const&) [39]
[54]     0.9    0.00    0.00  600048         void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::construct<int, int const&>(std::allocator<std::_Rb_tree_node<int> >&, int*, int const&) [54]
                0.00    0.00  600048/600048      void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::construct<int, int const&>(int*, int const&) [53]
                0.00    0.00  600048/4200369     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [82]
-----------------------------------------------
                0.00    0.00  799789/799789      std::multiset<int, std::less<int>, std::allocator<int> >::end() const [56]
[55]     0.6    0.00    0.00  799789         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::end() const [55]
                0.00    0.00  799789/1299577     std::_Rb_tree_const_iterator<int>::_Rb_tree_const_iterator(std::_Rb_tree_node_base const*) [51]
-----------------------------------------------
                0.00    0.00      10/799789      Graph::findEulerCircuit() [17]
                0.00    0.00   99767/799789      Graph::DFS(int, std::vector<bool, std::allocator<bool> >&) [29]
                0.00    0.00  100000/799789      Graph::show() [26]
                0.00    0.00  600012/799789      Graph::generateRandomEdges(int, unsigned int) [2]
[56]     0.6    0.00    0.00  799789         std::multiset<int, std::less<int>, std::allocator<int> >::end() const [56]
                0.00    0.00  799789/799789      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::end() const [55]
-----------------------------------------------
                0.00    0.00  100035/100035      std::multiset<int, std::less<int>, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::multiset<int, std::less<int>, std::allocator<int> >*, unsigned long>(std::multiset<int, std::less<int>, std::allocator<int> >*, unsigned long) [58]
[57]     0.2    0.00    0.00  100035         void std::_Construct<std::multiset<int, std::less<int>, std::allocator<int> >>(std::multiset<int, std::less<int>, std::allocator<int> >*) [57]
                0.00    0.00  100035/1300145     operator new(unsigned long, void*) [45]
                0.00    0.00  100035/100035      std::multiset<int, std::less<int>, std::allocator<int> >::multiset() [127]
-----------------------------------------------
                0.00    0.00       8/8           std::multiset<int, std::less<int>, std::allocator<int> >* std::__uninitialized_default_n<std::multiset<int, std::less<int>, std::allocator<int> >*, unsigned long>(std::multiset<int, std::less<int>, std::allocator<int> >*, unsigned long) [61]
[58]     0.2    0.00    0.00       8         std::multiset<int, std::less<int>, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::multiset<int, std::less<int>, std::allocator<int> >*, unsigned long>(std::multiset<int, std::less<int>, std::allocator<int> >*, unsigned long) [58]
                0.00    0.00  100035/100035      void std::_Construct<std::multiset<int, std::less<int>, std::allocator<int> >>(std::multiset<int, std::less<int>, std::allocator<int> >*) [57]
                0.00    0.00  100035/200070      std::multiset<int, std::less<int>, std::allocator<int> >* std::__addressof<std::multiset<int, std::less<int>, std::allocator<int> > >(std::multiset<int, std::less<int>, std::allocator<int> >&) [116]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > const&) [60]
[59]     0.2    0.00    0.00       8         std::vector<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::_M_default_initialize(unsigned long) [59]
